latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
2.5352244,3.540315,1.590916,0.0,2.4873254,1.4925586,3.4487662,1.9728287,0.0,2.8787248,1.7040966,1.2697476,1.9779813,0.0,0.0,2.427725,0.3664037,3.1460094,2.8480077,5.548357,0.18273538,-0.2879676
1.8706952,0.631716,0.7489812,0.0,3.6051838,2.3228252,0.88733,2.898565,0.0,1.941681,3.6790237,1.8906382,2.3638468,0.0,0.0,1.2910736,3.3569324,2.8268194,2.0359437,1.7705278,-0.4333999,-0.5574838
3.8164399,2.2480984,1.3227578,0.0,1.835121,1.1619225,1.9608691,2.498911,0.0,2.7476344,1.7870173,1.9956417,1.8376865,0.0,0.0,1.6016532,4.091879,4.573465,1.6414834,1.788732,0.8616444,1.1960135
0.7285345,1.3889163,0.8720562,0.0,2.378412,2.792068,0.790549,3.0259194,0.0,2.1275685,3.1880898,1.951362,1.901936,0.0,0.0,2.6249979,2.1362498,3.68547,1.9548589,1.6499891,-0.11387062,-0.32622296
4.650017,1.7747955,0.6251649,0.0,5.9205475,2.1224442,2.6946707,1.8841853,0.0,1.829039,4.9231334,1.940831,2.4703894,0.0,0.0,1.9199703,4.7989035,3.52111,1.7540624,2.1031373,-1.2718861,-1.0826949
1.7172114,0.7182605,0.50184995,0.0,3.6100206,2.3919744,0.6938901,2.8698618,0.0,1.2124814,4.414072,1.9977348,2.3422391,0.0,0.0,2.7258453,2.8235242,2.5600371,1.3987948,2.2458572,-0.6755808,-0.76386493
1.1787266,3.980359,1.2207012,0.0,1.4087657,2.4976017,2.548681,2.7167363,0.0,1.5797147,1.2727463,1.4203031,1.6587452,0.0,0.0,2.8965473,2.3313427,1.9788686,2.849883,3.3151546,1.1398823,0.58671117
2.3447113,2.4331245,0.5846346,0.0,2.7731738,1.2937096,3.9340055,3.1184196,0.0,1.4232473,3.5752778,1.3987863,2.453677,0.0,0.0,3.8391724,1.8189679,2.115305,2.5310204,3.9797444,-1.2943352,-1.091684
1.3524896,1.6289413,0.821902,0.0,1.1235304,1.5193981,2.262855,2.6489954,0.0,2.1868,0.9863909,1.0654064,2.5950248,0.0,0.0,2.3423069,2.2900925,2.806889,2.5615828,3.623061,1.5466572,1.2592884
3.275176,1.6465371,0.7509781,0.0,2.819057,0.49262297,3.9452627,2.2928066,0.0,1.6811643,3.0715759,0.9967532,2.727428,0.0,0.0,3.3552113,2.146426,2.7844048,2.3889272,4.6006184,-0.55763674,-0.80106825
1.2637644,3.4613192,1.617506,0.0,3.3969238,2.6891496,1.1323819,3.1132736,0.0,2.160233,3.2946553,1.0543591,2.2908669,0.0,0.0,2.328536,4.193336,2.8434741,1.5413786,1.8886365,1.5993199,1.1511847
2.757736,3.8122554,1.5327697,0.0,3.1239374,1.618204,2.0960402,2.3829582,0.0,0.92762476,3.2512083,2.2169018,0.27333662,0.0,0.0,3.836248,2.4275463,3.4672322,1.5138903,1.6234248,0.0641369,-0.379853
2.1824932,2.575532,0.31733698,0.0,3.049183,3.5454156,1.8685713,4.1427865,0.0,2.4565787,2.8172672,2.0571895,2.5494275,0.0,0.0,2.3672733,2.4188414,2.0517247,3.3951852,2.1458492,-0.991342,-1.0102535
3.381131,3.2640314,0.8095829,0.0,1.2617795,1.702744,3.9015949,2.5595407,0.0,2.4923487,1.4565201,2.2769346,1.1950234,0.0,0.0,2.4969835,0.7890085,3.051816,3.2883909,3.1320696,-0.92883694,-0.9630867
4.9962945,3.380371,1.1489328,0.0,1.9198002,1.5344447,3.1138906,3.7316988,0.0,3.1350155,2.6270669,2.3548028,1.2851576,0.0,0.0,1.1239997,2.1730711,3.734057,3.2767744,2.2637591,-0.55699784,-0.549549
4.743528,3.6512547,0.9915777,0.0,1.7167981,2.4749725,2.5780215,1.6956513,0.0,2.435416,2.2181575,0.91361076,1.9262944,0.0,0.0,3.3130713,1.5905582,4.498411,1.5527284,5.509839,0.7126617,0.76744616
3.431255,2.771768,0.80189276,0.0,5.2773356,2.652177,1.8002528,2.8266873,0.0,1.2399442,4.8266687,0.6113429,2.313913,0.0,0.0,2.351904,2.4515848,2.6142156,2.7557735,5.1189117,-0.5681123,-0.82381666
4.055461,3.4032006,0.23785853,0.0,1.1723095,2.2180817,4.15964,3.1749656,0.0,2.375715,1.9942149,1.7973154,1.5323507,0.0,0.0,1.4227103,2.817584,3.2947989,2.998963,2.6706178,-0.23739429,-0.30846897
3.6152864,1.9894198,1.0855894,0.0,0.6201704,0.9712677,2.2755284,2.552308,0.0,2.9118164,1.866382,1.5049666,1.4894713,0.0,0.0,1.9262997,1.5963135,4.231401,1.5142664,2.5478168,0.042012166,0.8769119
3.5593646,4.478335,1.1819443,0.0,3.0322022,1.5347229,3.6320655,2.1612682,0.0,0.50220263,2.8844283,1.7879115,0.5275011,0.0,0.0,3.3439925,2.2689188,2.6914446,3.411794,3.2665436,-0.92340636,-0.9935925
3.530243,2.3744204,0.86644787,0.0,2.234938,2.183122,1.1384004,2.5842729,0.0,1.2668829,4.6119084,0.6421236,2.1410623,0.0,0.0,3.003174,2.0386455,2.9723213,0.709686,4.0751414,-0.20274845,0.09022507
5.3346767,2.5592039,1.7838317,0.0,2.760331,1.7163113,1.0173042,1.7377905,0.0,1.5835958,3.9801257,1.6398886,1.2410704,0.0,0.0,2.974334,3.3042915,4.705696,1.6611413,2.4216466,-0.92047167,-0.33507618
