latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
-1.9600286,0.42885363,0.9488115,1.6859882,1.4864503,1.0428855,1.9610133,-3.4829383,1.7965032,3.2434127,1.9946694,-2.5806816,-0.0072704926,-0.4177275,-0.55874586,-0.33764324,-1.0351595,2.0243714,-0.11539004,-4.564384,-1.21129524,-1.090643576
-2.0663803,0.92821443,1.456437,0.5087785,1.5149181,0.60324925,1.8279594,-3.5820289,2.3856204,4.080418,1.0619177,-3.097633,0.4298082,0.72612864,-1.0002823,-1.6976163,-1.0327607,1.3950639,-0.66312236,-4.3870473,-0.647000315,-0.852908622
-0.13204886,0.8872349,0.559238,1.4721764,1.7566506,0.59795743,1.743102,-3.9177914,2.508461,1.9265175,0.36433852,-1.2005161,0.42990234,0.616658,-1.4688042,0.81833005,-1.075341,1.7244732,2.2993877,-4.311603,0.843218642,0.239568856
0.13052249,0.90196216,0.8891031,0.5578038,0.042379692,0.9468234,2.111435,-3.5362835,3.3447626,1.793443,-1.2114784,-1.3693403,0.3487247,-1.098522,-2.7456985,-1.2378719,-1.0663857,2.040303,1.5959,-3.3444066,-1.241869983,-1.053416635
-1.4710356,1.9894004,1.9108293,0.76677847,0.20743594,0.81896013,1.278923,-2.6619947,2.1543837,3.7058191,0.9977368,-2.618463,0.55565184,-0.14937752,0.13482,-1.9269938,0.42752734,2.652045,1.2057135,-4.243668,-1.120251096,-0.976915138
-0.061391637,0.8795713,1.0559802,-0.8540801,-0.1383175,0.4867953,1.509233,-4.4205165,2.4953926,1.7735796,1.5486616,-2.5623438,0.96550786,-0.71190256,-1.0849739,0.10568726,0.34560797,1.7128028,0.15307948,-3.1264334,0.234588011,0.347468274
-0.8927045,0.36638567,1.7014998,0.9979891,-0.75059426,0.021608457,2.231524,-3.2032037,3.375535,2.0388525,-0.33490223,-2.2070663,0.3014342,0.22993952,-0.5928513,-1.3169751,-1.4520695,2.8884676,0.6574725,-2.644437,-1.215828073,-1.019666617
-0.28753656,1.5485326,0.42339036,-0.11640241,1.279301,1.7680082,2.7033243,-3.537798,3.2309709,2.2056992,0.98198104,-3.414681,1.0714701,-1.5354956,-1.3456633,-1.5079212,-0.06551471,0.6482276,1.4650769,-3.1222193,-0.808598056,-0.917872906
-0.45282257,2.3359807,1.93144,-1.1517928,0.011586979,-0.20817475,2.5754118,-4.677149,3.5423071,2.6335964,1.6973462,-3.1890233,0.24554552,-0.51058304,0.28602037,-1.3269768,0.58429754,1.5687337,0.27462122,-3.2847173,-0.252395038,0.472994496
0.18067707,1.1837747,1.4690931,1.7860303,0.77538705,0.61620635,2.6794224,-5.1007853,4.447744,1.970603,0.071363226,-1.9449307,1.0404346,0.676699,-0.8575366,0.70477664,-0.97280824,3.0480616,3.5040698,-4.3826585,0.54907269,0.181980938
-0.019260421,0.5642555,1.3690406,1.1585125,-0.3515758,1.3391439,2.726744,-3.5245275,4.2625275,1.8452789,-0.8089411,-1.5144993,0.783106,-0.9899957,-1.459443,-0.9486466,-0.6636531,2.408312,1.6947057,-2.8017638,-1.318812802,-1.097260211
