latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
1.0169157,-0.09010011,-0.7990662,0.83968484,0.81235456,1.2306929,2.2748303,1.3061881,-2.371396,0.71186,-1.6914055,-0.6922358,-1.1346858,-2.1480348,1.3258014,-0.6483531,-2.8044102,0.043497376,-0.19141266,-0.122582994,0.67031623,0.422691835
2.0232904,0.3780923,-0.9911598,0.1805259,0.015758729,1.3200791,3.2490997,-0.29495803,-1.77438,-0.7658193,-0.24042264,-1.2248814,-1.5781984,-1.0639545,0.49051398,0.098668054,0.14167713,0.36079997,-1.1581911,-0.5333252,-1.089929381,-1.041974223
0.45597035,1.752132,-1.0949769,0.25162378,0.43924698,1.3117929,1.788429,0.71406585,-1.5023675,-0.81985265,-0.4563553,-1.8392318,-1.287147,-0.56855845,1.2038525,0.5625826,-0.111843735,-0.299915,-0.76756823,-0.5978848,-0.70773914,-0.90590051
1.7437779,0.7863629,-0.4058178,0.1802656,0.44410682,0.9588333,1.6402224,-0.12808634,-2.0456123,-0.19482097,-0.54905736,-1.1845145,-1.2704998,-0.9318595,0.6178938,0.3831406,-0.04690872,0.36858884,-0.9520078,-1.178276,-1.215786897,-1.078786629
-0.008923307,1.0290579,-1.0295496,0.7736918,0.49143776,1.392985,1.4883969,0.9500356,-1.2709061,-0.29655808,-1.1566648,-1.172424,-0.8190079,-1.4282337,1.3037306,0.81884,-0.8410678,-0.53065383,-0.37651432,-0.5304473,0.561569836,0.061372777
-0.08928507,-0.1304516,-1.4740915,0.96738064,0.4590304,1.7356979,2.3757033,0.5302174,-0.8615415,-1.2102776,-1.4562361,-0.44592416,-1.2858932,-2.0874796,0.76639414,0.2994566,-0.98875517,-0.51055217,-0.46748233,-0.29170907,2.160215054,2.001043061
1.5333722,0.9221607,-1.4877812,1.1819705,0.25710604,0.67997944,3.340825,1.4744906,-4.047469,-0.3442714,-0.41364345,-1.4286963,-2.0700936,-2.5699422,0.55275786,-0.8666435,-1.3369815,0.66328764,-0.23000556,-0.09828041,-0.749783489,-0.939233196
1.1194644,1.4794476,-0.27401596,0.12311365,0.7007283,1.2402322,0.88215286,0.69915134,-1.736752,0.066348754,-1.470599,-1.7780783,-1.0546566,-0.60178566,1.5414844,0.44703916,-1.0652072,-0.21176991,-0.53204393,-1.0990351,-0.632955616,-0.806593314
1.478276,-0.026705623,-0.47100165,0.27073148,-0.46302962,0.9381803,2.572318,0.2865529,-0.84554565,-0.6114794,-0.8686873,-1.3061383,-0.90324724,-1.0052408,0.8008415,0.11677824,-0.60404146,-0.40425807,-0.22871247,-0.20671064,0.01879819,-0.289400066
2.843168,0.30113947,-0.4912078,0.7499967,-1.2806324,1.1698197,4.021815,0.58090943,-2.1297,-0.905213,-1.257176,-2.7590358,-1.3296503,-2.149777,1.2319593,0.811034,-0.52891195,-0.6784927,-0.32345313,-1.0876179,-0.69948798,-0.904895857
3.6515017,-0.054951232,0.0660425,-0.37802178,-0.117007226,1.622414,3.2951703,-0.8193176,-1.9635243,-0.112968765,-1.4916167,-2.0205874,-1.4693938,-1.115426,0.9241421,0.6571076,-0.5870604,0.2230773,-1.623123,-1.9511404,-1.164512633,-1.054970092
